Site_ID,Site_Name,year,season,avg_daily_min_pm25,avg_daily_max_pm25,avg_daily_mean_pm25,avg_daily_variance_pm25,p95_daily_max_pm25,median_daily_max_pm25,standard_deviation_of_daily_means,max_pm25,days_above_12,days_above_35,days_above_55,total_days,percent_days_moderate_or_worse,max_consecutive_days_above_35,max_consecutive_days_above_55,Census_Tract,Latitude,Longitude
69403,"Sunshine Gardens, SSF",2021,Summer,2.808495314842579,8.407720569715144,5.288561058431667,6.011369337585954,17.24445366666667,6.8250566666666685,3.626521772310776,41.374,11,2,0,92,11.956521739130435,1,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2021,Winter,2.5158359259259266,12.415527177915315,6.477864411381068,16.656732947123587,33.304096666666666,8.444746666666667,6.266372596415213,53.02856923076923,30,4,0,90,33.333333333333336,2,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2022,Fall,3.283076117216118,11.243664281924973,6.509629272997263,10.033297234011618,23.97074333333333,9.488046666666666,4.1619926833541925,45.51774666666667,33,1,0,91,36.26373626373626,1,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2022,Spring,2.5038742753623193,6.878736819090455,4.405078102078863,1.931870318514038,12.400642333333339,6.15531,1.826435448536948,24.42679333333333,5,0,0,92,5.434782608695652,0,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2022,Summer,2.11331799850075,6.4143680434782615,4.109604018557521,2.583936685771704,13.655959333333337,5.784373333333334,2.7359626297836175,24.88566,6,0,0,92,6.521739130434782,0,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2022,Winter,4.10655992081737,18.035552099616858,10.11895744711592,27.879868340491807,39.07047833333333,16.150763333333337,8.25642246791053,54.69619333333334,53,11,0,90,58.888888888888886,3,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2023,Fall,3.50277706959707,12.946906632854327,7.496109570618999,23.288230306542065,30.433376666666668,8.689546666666667,8.305581578279435,114.01727333333336,28,5,3,91,30.76923076923077,5,2,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2023,Spring,1.5185380034982514,5.163530884557721,3.1789002797697905,1.3448723282859727,8.646318000000003,4.70516,1.4835606445011664,10.59992,0,0,0,92,0.0,0,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2023,Summer,2.7679630340264656,7.820414549114332,5.032666705472119,3.9285242369277613,21.336993,6.019750000000001,3.5592739397984428,46.95671333333334,12,1,0,92,13.043478260869565,1,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2023,Winter,2.1511248607918265,10.337749555555558,5.409759125622259,11.645848122655336,27.44967133333333,7.377713333333334,5.111466168566261,43.74510000000001,27,2,0,90,30.0,2,0,6081601901,37.6696,-122.43797
70569,Rollingwood / Palmhaus,2020,Fall,3.8762706603417874,18.559680472938137,9.474230858407973,72.94518319840421,59.0069073333333,9.8084,12.291941057364715,163.6699866666667,25,6,4,63,39.682539682539684,4,4,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2020,Winter,2.6108169892473123,16.746941008527994,8.678017176150139,30.108625480389428,36.18333333333333,12.001933333333335,6.871472975640876,40.46110666666666,16,3,0,31,51.61290322580645,1,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2021,Fall,2.9379614942528742,13.345313358876117,7.125458802412706,19.98036897803503,39.683354333333334,8.163523333333334,6.677146495174131,63.72247333333333,29,8,1,90,32.22222222222222,3,1,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2021,Spring,1.2036758530734637,4.687542733633184,2.8113669424017327,1.3728223364615777,8.588313666666664,4.734920000000001,1.8714546206816414,11.770980000000002,0,0,0,92,0.0,0,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2021,Summer,1.1273738615216207,7.829434686327472,3.549719788931044,15.262231323042254,21.045370666666667,4.511043333333333,5.6467455420604615,99.66194,11,3,2,92,11.956521739130435,2,2,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2021,Winter,1.6819584347381868,11.787307203065135,5.753875361238804,16.25329538153499,31.882644999999997,6.517586666666666,6.044418874819512,46.758100000000006,33,4,0,90,36.666666666666664,2,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2022,Fall,2.6214373333333345,3.0568282518518526,2.7121437746913593,2.936200913021402,2.6214373333333345,2.6214373333333345,0.860516859419564,41.80662,1,1,0,90,1.1111111111111112,1,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2022,Spring,1.901145295566503,5.810346696651675,3.7088558699011274,1.6765617914411894,10.427602333333333,5.388217126436782,1.7791303089662647,14.50432,4,0,0,92,4.3478260869565215,0,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2022,Summer,2.1374304052968918,4.361222989819376,3.0895454195015404,2.0962871500585454,8.773792666666663,2.6214373333333345,1.6064089747727992,30.90974,3,0,0,70,4.285714285714286,0,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2022,Winter,3.0433881368052864,13.167446363661542,7.180682102570339,22.50413838902988,39.58708933333331,8.406020000000002,5.887593292466599,47.57326,34,6,0,83,40.963855421686745,2,0,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2023,Fall,2.4436176356524792,12.071218592092398,6.6136244706751075,22.828119807584034,32.90517599999993,7.829833333333333,8.077226974944722,109.40804,25,5,3,89,28.089887640449437,5,2,6081603700,37.62681,-122.44654
70569,Rollingwood / Palmhaus,2023,Spring,2.6214373333333345,2.6214373333333345,2.6214373333333345,0.0,2.6214373333333345,2.6214373333333345,0.0,2.6214373333333345,0,0,0,92,0.0,0,0,6081603700,37.62681,-122.44654
